source_release_key,month_end,source_vehicle_category,vehicle_type,source_fuel_type,source_value_token,vehicle_population,source_value_status
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-07-31,Buses,buses,Diesel-Electric,4,4,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-07-31,Buses,buses,Petrol,81,81,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-07-31,Buses,buses,Petrol-CNG,2,2,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-07-31,Cars,cars,CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-07-31,Cars,cars,Diesel,8452,8452,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-07-31,Cars,cars,Diesel-Electric,22,22,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-07-31,Cars,cars,Electric,2,2,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-07-31,Cars,cars,Petrol,582075,582075,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-07-31,Cars,cars,Petrol-CNG,1758,1758,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-07-31,Cars,cars,Petrol-Electric,7307,7307,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-07-31,Cars,cars,Petrol-Electric (Plug-In),124,124,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-07-31,Goods & Other Vehicles,goods_and_other_vehicles,CNG,3,3,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-07-31,Goods & Other Vehicles,goods_and_other_vehicles,Diesel,136808,136808,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-07-31,Goods & Other Vehicles,goods_and_other_vehicles,Diesel-Electric,6,6,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-07-31,Goods & Other Vehicles,goods_and_other_vehicles,Electric,1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-07-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol,7225,7225,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-07-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-CNG,8,8,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-07-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric,1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-07-31,Motor-cycles,motorcycles,Electric,2,2,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-07-31,Motor-cycles,motorcycles,Petrol,142597,142597,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-07-31,Taxis,taxis,CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-07-31,Taxis,taxis,Diesel,24232,24232,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-07-31,Taxis,taxis,Petrol,339,339,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-07-31,Taxis,taxis,Petrol-CNG,1276,1276,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-07-31,Taxis,taxis,Petrol-Electric,2207,2207,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-08-31,Buses,buses,CNG,12,12,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-08-31,Buses,buses,Diesel,18105,18105,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-08-31,Buses,buses,Diesel-Electric,4,4,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-08-31,Buses,buses,Electric,1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-08-31,Buses,buses,Petrol,77,77,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-08-31,Buses,buses,Petrol-CNG,2,2,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-08-31,Cars,cars,CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-08-31,Cars,cars,Diesel,8767,8767,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-08-31,Cars,cars,Diesel-Electric,22,22,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-08-31,Cars,cars,Electric,2,2,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-08-31,Cars,cars,Petrol,581934,581934,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-08-31,Cars,cars,Petrol-CNG,1734,1734,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-08-31,Cars,cars,Petrol-Electric,7584,7584,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-08-31,Cars,cars,Petrol-Electric (Plug-In),124,124,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-08-31,Goods & Other Vehicles,goods_and_other_vehicles,CNG,3,3,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-08-31,Goods & Other Vehicles,goods_and_other_vehicles,Diesel,136802,136802,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-08-31,Goods & Other Vehicles,goods_and_other_vehicles,Diesel-Electric,6,6,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-08-31,Goods & Other Vehicles,goods_and_other_vehicles,Electric,1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-08-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol,7212,7212,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-08-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-CNG,8,8,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-08-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric,1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-08-31,Motor-cycles,motorcycles,Electric,2,2,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-08-31,Motor-cycles,motorcycles,Petrol,142709,142709,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-08-31,Taxis,taxis,CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-08-31,Taxis,taxis,Diesel,24126,24126,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-08-31,Taxis,taxis,Petrol,320,320,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-08-31,Taxis,taxis,Petrol-CNG,1222,1222,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-08-31,Taxis,taxis,Petrol-Electric,2222,2222,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-09-30,Buses,buses,CNG,12,12,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-09-30,Buses,buses,Diesel,18157,18157,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-09-30,Buses,buses,Diesel-Electric,4,4,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-09-30,Buses,buses,Electric,1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-09-30,Buses,buses,Petrol,76,76,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-09-30,Buses,buses,Petrol-CNG,2,2,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-09-30,Cars,cars,CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-09-30,Cars,cars,Diesel,9168,9168,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-09-30,Cars,cars,Diesel-Electric,22,22,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-09-30,Cars,cars,Electric,3,3,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-09-30,Cars,cars,Petrol,582440,582440,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-09-30,Cars,cars,Petrol-CNG,1716,1716,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-09-30,Cars,cars,Petrol-Electric,8068,8068,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-09-30,Cars,cars,Petrol-Electric (Plug-In),124,124,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-09-30,Goods & Other Vehicles,goods_and_other_vehicles,CNG,3,3,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-09-30,Goods & Other Vehicles,goods_and_other_vehicles,Diesel,136624,136624,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-09-30,Goods & Other Vehicles,goods_and_other_vehicles,Diesel-Electric,6,6,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-09-30,Goods & Other Vehicles,goods_and_other_vehicles,Electric,1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-09-30,Goods & Other Vehicles,goods_and_other_vehicles,Petrol,7211,7211,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-09-30,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-CNG,6,6,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-09-30,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric,1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-09-30,Motor-cycles,motorcycles,Electric,2,2,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-09-30,Motor-cycles,motorcycles,Petrol,142723,142723,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-09-30,Taxis,taxis,CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-09-30,Taxis,taxis,Diesel,24007,24007,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-09-30,Taxis,taxis,Petrol,309,309,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-09-30,Taxis,taxis,Petrol-CNG,1119,1119,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-09-30,Taxis,taxis,Petrol-Electric,2273,2273,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-10-31,Buses,buses,CNG,12,12,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-10-31,Buses,buses,Diesel,18213,18213,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-10-31,Buses,buses,Diesel-Electric,3,3,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-10-31,Buses,buses,Electric,1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-10-31,Buses,buses,Petrol,75,75,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-10-31,Buses,buses,Petrol-CNG,2,2,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-10-31,Cars,cars,CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-10-31,Cars,cars,Diesel,9530,9530,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-10-31,Cars,cars,Diesel-Electric,22,22,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-10-31,Cars,cars,Electric,4,4,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-10-31,Cars,cars,Petrol,581759,581759,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-10-31,Cars,cars,Petrol-CNG,1707,1707,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-10-31,Cars,cars,Petrol-Electric,8801,8801,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-10-31,Cars,cars,Petrol-Electric (Plug-In),125,125,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-10-31,Goods & Other Vehicles,goods_and_other_vehicles,CNG,3,3,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-10-31,Goods & Other Vehicles,goods_and_other_vehicles,Diesel,136722,136722,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-10-31,Goods & Other Vehicles,goods_and_other_vehicles,Diesel-Electric,6,6,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-10-31,Goods & Other Vehicles,goods_and_other_vehicles,Electric,1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-10-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol,7189,7189,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-10-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-CNG,6,6,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-10-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric,1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-10-31,Motor-cycles,motorcycles,Electric,2,2,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-10-31,Motor-cycles,motorcycles,Petrol,142564,142564,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-10-31,Taxis,taxis,CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-10-31,Taxis,taxis,Diesel,23810,23810,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-10-31,Taxis,taxis,Petrol,298,298,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-10-31,Taxis,taxis,Petrol-CNG,1081,1081,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-10-31,Taxis,taxis,Petrol-Electric,2343,2343,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-11-30,Buses,buses,CNG,12,12,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-11-30,Buses,buses,Diesel,18232,18232,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-11-30,Buses,buses,Diesel-Electric,3,3,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-11-30,Buses,buses,Electric,1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-11-30,Buses,buses,Petrol,75,75,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-11-30,Buses,buses,Petrol-CNG,2,2,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-11-30,Cars,cars,CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-11-30,Cars,cars,Diesel,10056,10056,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-11-30,Cars,cars,Diesel-Electric,22,22,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-11-30,Cars,cars,Electric,5,5,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-11-30,Cars,cars,Petrol,580298,580298,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-11-30,Cars,cars,Petrol-CNG,1692,1692,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-11-30,Cars,cars,Petrol-Electric,9654,9654,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-11-30,Cars,cars,Petrol-Electric (Plug-In),125,125,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-11-30,Goods & Other Vehicles,goods_and_other_vehicles,CNG,3,3,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-11-30,Goods & Other Vehicles,goods_and_other_vehicles,Diesel,136825,136825,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-11-30,Goods & Other Vehicles,goods_and_other_vehicles,Diesel-Electric,7,7,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-11-30,Goods & Other Vehicles,goods_and_other_vehicles,Electric,1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-11-30,Goods & Other Vehicles,goods_and_other_vehicles,Petrol,7161,7161,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-11-30,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-CNG,5,5,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-11-30,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric,1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-11-30,Motor-cycles,motorcycles,Electric,2,2,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-11-30,Motor-cycles,motorcycles,Petrol,142429,142429,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-11-30,Taxis,taxis,CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-11-30,Taxis,taxis,Diesel,23760,23760,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-11-30,Taxis,taxis,Petrol,284,284,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-11-30,Taxis,taxis,Petrol-CNG,1053,1053,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-11-30,Taxis,taxis,Petrol-Electric,2398,2398,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-12-31,Buses,buses,CNG,12,12,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-12-31,Buses,buses,Diesel,18247,18247,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-12-31,Buses,buses,Diesel-Electric,3,3,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-12-31,Buses,buses,Electric,1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-12-31,Buses,buses,Petrol,73,73,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-12-31,Buses,buses,Petrol-CNG,2,2,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-12-31,Cars,cars,CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-12-31,Cars,cars,Diesel,10364,10364,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-12-31,Cars,cars,Diesel-Electric,22,22,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-12-31,Cars,cars,Electric,12,12,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-12-31,Cars,cars,Petrol,578977,578977,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-12-31,Cars,cars,Petrol-CNG,1682,1682,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-12-31,Cars,cars,Petrol-Electric,10075,10075,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-12-31,Cars,cars,Petrol-Electric (Plug-In),125,125,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-12-31,Goods & Other Vehicles,goods_and_other_vehicles,CNG,3,3,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-12-31,Goods & Other Vehicles,goods_and_other_vehicles,Diesel,136809,136809,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-12-31,Goods & Other Vehicles,goods_and_other_vehicles,Diesel-Electric,7,7,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-12-31,Goods & Other Vehicles,goods_and_other_vehicles,Electric,18,18,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-12-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol,7123,7123,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-12-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-CNG,5,5,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-12-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric,1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-12-31,Motor-cycles,motorcycles,Electric,2,2,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-12-31,Motor-cycles,motorcycles,Petrol,142437,142437,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-12-31,Taxis,taxis,CNG,0,0,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-12-31,Taxis,taxis,Diesel,23748,23748,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-12-31,Taxis,taxis,Petrol,260,260,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-12-31,Taxis,taxis,Petrol-CNG,1034,1034,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2016-12-31,Taxis,taxis,Petrol-Electric,2492,2492,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2017-01-31,Buses,buses,CNG,12,12,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2017-01-31,Buses,buses,Diesel,18263,18263,reported_numeric
